,funds,index,stock_count,total_assets
0,10000.0,0,0,10000.0
1,7714.3949999999995,1,133,10000.0
2,8387.73,2,94,10010.64
3,6790.919999999999,3,187,10001.71
4,6077.929999999999,4,228,10042.849999999999
5,4509.544999999999,5,319,10007.509999999998
6,3731.9449999999993,6,364,10021.865
7,4558.744999999999,7,316,10001.845
8,3581.824999999999,8,372,10071.364999999998
9,4255.159999999999,9,333,10004.404999999999
10,3631.459999999999,10,369,10024.384999999998
11,5265.459999999999,11,274,9978.259999999998
12,3694.3449999999993,12,365,9996.07
13,3159.9049999999993,13,396,9986.945
14,2230.4049999999993,14,448,10238.404999999999
15,1827.8049999999994,15,470,10428.805
16,1372.4299999999994,16,495,10388.855
17,1043.0299999999993,17,513,10430.929999999997
18,2669.504999999999,18,424,10418.105
19,1900.0649999999991,19,466,10437.185
20,1669.0549999999992,20,479,10180.884999999998
21,1289.8849999999993,21,501,9924.619999999999
22,1136.6149999999993,22,510,9821.915
23,2188.254999999999,23,449,9929.015
24,1844.5549999999992,24,469,9904.32
25,4216.775,25,331,9906.665
26,5542.714999999999,26,254,9916.595
27,4514.374999999999,27,312,10046.134999999998
28,5281.734999999999,28,268,9955.654999999999
29,6050.634999999998,29,224,9965.035
30,5444.784999999998,30,259,9928.074999999999
31,4672.584999999998,31,304,9889.224999999999
32,5327.324999999998,32,266,9910.504999999997
33,5955.164999999998,33,230,9966.364999999998
34,4247.964999999998,34,327,10003.164999999999
35,5419.794999999998,35,261,10053.849999999999
36,3966.249999999998,36,342,10103.439999999999
37,4724.3499999999985,37,300,10139.349999999999
38,5663.989999999999,38,248,10145.349999999999
39,4167.914999999999,39,331,10134.189999999999
40,3300.3149999999987,40,379,10150.74
41,2571.5149999999985,41,419,10205.694999999998
42,3921.6449999999986,42,345,10216.169999999998
43,2989.8949999999986,43,395,10350.72
44,5037.844999999998,44,284,10277.644999999999
45,3639.8249999999985,45,360,10262.024999999998
46,3037.4099999999985,46,393,10211.624999999998
47,2474.1399999999985,47,424,10178.22
48,1743.7399999999984,48,464,10216.38
49,2914.2999999999984,49,400,10230.3
50,4113.189999999999,50,334,10180.3
51,3026.2899999999986,51,394,10163.599999999999
52,4390.914999999999,52,319,10195.119999999999
53,5321.194999999999,53,267,10097.824999999999
54,6454.634999999998,54,203,10049.765
55,4753.994999999999,55,299,10050.779999999999
56,5894.744999999999,56,234,10001.444999999998
57,7070.594999999999,57,167,10001.445
58,7773.195,58,127,10003.95
59,8229.365,59,101,10001.41
60,8723.565,60,73,10012.015
61,6694.965,61,188,10011.285
62,4860.02,62,291,10044.185000000001
63,6163.8,63,218,10057.28
64,4782.805,64,295,10073.630000000001
65,5471.935,65,257,10132.630000000001
66,6181.040000000001,66,220,10397.34
67,6848.490000000001,67,185,10376.44
68,7526.910000000001,68,149,10334.815
69,8012.590000000001,69,123,10310.230000000001
70,6996.310000000001,70,177,10327.45
71,7429.975000000001,71,154,10333.645
72,8041.135000000001,72,121,10282.055
73,5719.585000000001,73,247,10270.560000000001
74,6271.735000000001,74,217,10265.62
75,5218.09,75,274,10282.98
76,4004.3500000000004,76,340,10256.95
77,2840.1100000000006,77,403,10287.55
78,2525.0150000000003,78,420,10309.715
79,2008.1350000000002,79,448,10278.215
80,1492.2350000000001,80,476,10262.535000000002
81,3825.125,81,350,10305.375
82,5425.925,82,263,10265.125
83,6626.475,83,198,10283.535
84,7659.395,84,142,10278.585000000001
85,8252.195,85,110,10289.945
86,6342.075,86,216,10234.395
87,7427.775,87,156,10250.595
88,8080.815,88,120,10257.615
89,8316.18,89,107,10253.415
90,6708.395,90,196,10249.135
91,7523.120000000001,91,151,10256.975
92,5941.895000000001,92,238,10267.545000000002
93,4547.425000000001,93,315,10252.075
94,3571.450000000001,94,370,10137.1
95,3008.250000000001,95,402,10083.45
96,2181.755000000001,96,449,10077.420000000002
97,4429.655000000001,97,322,10129.055
98,3173.665000000001,98,393,10125.835000000001
99,4190.545000000001,99,336,10184.785000000003
100,5812.620000000001,100,245,10179.745000000003
101,6345.420000000001,101,215,10163.82
102,6718.695000000001,102,194,10167.045
103,7212.755000000001,103,166,10141.825
104,7528.115000000001,104,148,10121.075
105,6773.035000000001,105,191,10126.995
106,7462.750000000001,106,152,10150.87
107,8221.915,107,109,10146.310000000001
108,8488.165,108,94,10156.665
109,8919.325,109,70,10176.875
110,7426.570000000001,110,153,10178.275000000001
111,5331.1,111,270,10166.8
112,3798.15,112,356,10143.85
113,2731.135,113,415,10236.41
114,4491.3550000000005,114,316,10109.835000000001
115,5280.055,115,272,10155.655
116,6396.675,116,210,10178.775
117,5580.825,117,255,10203.975
118,6835.9349999999995,118,186,10219.275
119,6053.549999999999,119,229,10220.204999999998
120,4830.464999999999,120,296,10233.945
121,4219.484999999999,121,330,10149.585
122,3638.364999999999,122,362,10212.285
123,5024.739999999999,123,287,10329.934999999998
124,5912.0999999999985,124,240,10443.3
125,6607.5149999999985,125,203,10422.899999999998
126,4920.0149999999985,126,293,10413.765
127,4210.934999999999,127,331,10387.394999999999
128,5680.729999999999,128,252,10369.189999999999
129,6591.394999999999,129,203,10364.149999999998
130,5440.629999999998,130,264,10420.989999999998
131,6009.729999999998,131,234,10448.709999999997
132,6791.599999999998,132,193,10472.109999999997
133,7509.799999999997,133,155,10439.299999999997
134,8067.179999999998,134,126,10488.899999999998
135,5792.699999999998,135,243,10516.619999999997
136,7159.839999999998,136,175,10678.214999999998
137,5586.949999999998,137,254,10644.089999999998
138,4735.119999999998,138,297,10618.689999999999
139,4080.449999999998,139,331,10453.855
140,5433.899999999998,140,261,10480.335
