,funds,index,stock_count,total_assets
0,10000.0,0,0,10000.0
1,8660.94,1,92,10000.0
2,8915.94,2,75,10040.94
3,9076.43,3,64,10010.19
4,9180.59,4,57,10028.75
5,9367.205,5,44,9998.825
6,9524.34,6,33,9995.745
7,9566.595,7,30,9989.144999999999
8,9667.465,8,23,9998.895
9,8649.025,9,95,9992.8
10,8816.785,10,83,9977.125
11,8994.885,11,70,9953.885
12,6346.925000000001,12,263,9955.285
13,7044.860000000001,13,212,9946.08
14,7520.860000000001,14,178,10012.86
15,6111.620000000001,15,276,10080.5
16,7088.1,16,208,10074.98
17,7879.55,17,153,10081.220000000001
18,8254.86,18,127,10088.105
19,8600.82,19,103,10085.564999999999
20,8988.81,20,76,10080.93
21,9235.949999999999,21,58,10032.289999999999
22,9368.9,22,48,10007.06
23,7549.9,23,184,10010.9
24,5406.58,24,343,10030.220000000001
25,4747.285,25,392,10021.645
26,6220.42,26,283,10045.165
27,4880.27,27,381,10090.445
28,3949.4600000000005,28,450,10019.960000000001
29,5714.58,29,322,10154.96
30,6395.33,30,272,10098.61
31,7414.58,31,197,10091.81
32,8062.005,32,150,10128.255000000001
33,6330.345,33,274,10156.755000000001
34,6983.175,34,227,10136.205
35,7876.83,35,164,10203.17
36,6157.13,36,280,10308.130000000001
37,5401.38,37,330,10389.33
38,4800.79,38,368,10617.029999999999
39,3635.29,39,442,10596.79
40,4994.014999999999,40,357,10700.66
41,3563.874999999999,41,449,10543.579999999998
42,4439.964999999999,42,392,10465.005
43,6215.514999999999,43,278,10545.364999999998
44,4911.615,44,363,10480.035
45,3550.5,45,450,10590.75
46,5489.64,46,324,10476.0
47,4437.6,47,390,10654.2
48,5610.345,48,317,10702.95
49,4841.145,49,365,10690.27
50,5693.535000000001,50,311,10602.670000000002
51,7037.285000000001,51,225,10552.91
52,7884.225,52,172,10632.785
53,6758.165000000001,53,243,10612.145
54,5283.765000000001,54,338,10529.525000000001
55,5991.285000000002,55,294,10718.805
56,4428.615000000002,56,391,10727.625000000002
57,6005.615000000002,57,291,10594.685000000001
58,6770.825000000002,58,245,10846.400000000001
59,7632.325000000002,59,195,10992.175000000001
60,6595.935000000001,60,256,10945.375
61,7903.515000000001,61,180,11000.415
62,8277.945000000002,62,159,11112.915
63,8892.195000000002,63,124,11068.395
64,7240.035000000002,64,220,11026.235000000002
65,6526.035000000002,65,262,10980.035000000002
66,5800.2750000000015,66,304,11053.395000000002
67,6405.7750000000015,67,269,11059.475000000002
